timestamp,PKLT_CD,PKLT_NM,liveCnt,remainCnt
2025-12-28 06:43:48,2909030,마장동 공영주차장(시),0,10
2025-12-28 06:43:48,2983079,난지중앙로노상공영주차장(시),0,1
2025-12-28 06:43:48,2988461,목동노외 공영주차장(시),0,48
2025-12-28 06:43:48,3009241,방화우체국(시),0,18
2025-12-28 06:43:48,3039787,화양동공영주차장(시),0,44
2025-12-28 06:43:48,3068926,반포한강공원  반포2주차장(시),0,315
2025-12-28 06:43:48,3077801,성균관 유림회관(시),0,40
2025-12-28 06:43:48,3187200,반포천 공영주차장(파미에)(시),30,1156
2025-12-28 06:43:48,3204473,중림종합복지센터 부설주차장(구_중림(제5))(시),0,95
2025-12-28 06:43:48,3204489,남산파출소공영주차장(시),0,13
2025-12-28 06:43:48,3210880,용산구 한강로2가 2-39(시),0,12
2025-12-28 06:43:48,3246229,삼성유료주차장(시),0,20
2025-12-28 06:43:48,3246676,서울암사동유적 주차장(시),0,108
2025-12-28 06:43:48,3246845,test(시),0,123
2025-12-28 06:43:48,3246959,중곡1동 공영주차장(시),75,57
2025-12-28 06:43:48,3247099,구로2동 소공원 공영주차장(시),0,104
2025-12-28 06:43:48,3247178,성북동길 공영주차장(시),0,26
2025-12-28 06:43:48,3247265,강남구 개포동 1-1(시),0,1
2025-12-28 06:43:48,3247850,강남구 개포동 1-1(시),0,1
2025-12-28 06:51:02,171721,세종로 공영주차장(시),129,1131
2025-12-28 06:51:02,171730,종묘주차장 공영주차장(시),403,914
2025-12-28 06:51:02,171900,훈련원공원 공영주차장(시),237,636
2025-12-28 06:51:02,172051,한강진역 공영주차장(시),28,146
2025-12-28 06:51:02,172065,용산주차빌딩 공영주차장(시),124,437
2025-12-28 06:51:02,172382,봉화산역(남) 공영주차장(시),0,85
2025-12-28 06:51:02,172605,우이동 공영주차장(시),0,82
2025-12-28 06:51:02,172844,마포유수지(시),170,333
2025-12-28 06:51:02,172935,웃우물 공영주차장(시),56,23
2025-12-28 06:51:02,172937,목동체비지 공영주차장(시),32,23
2025-12-28 06:51:02,172970,방화역(서) 공영주차장(시),45,24
2025-12-28 06:51:02,172971,방화역(동) 공영주차장(시),1989,0
2025-12-28 06:51:02,172979,개화산역 공영주차장(시),235,86
2025-12-28 06:51:02,173005,가양3동 공영주차장(시),164,0
2025-12-28 06:51:02,173047,가양역 공영주차장(시),41,38
2025-12-28 06:51:02,173424,일원역 공영주차장(시),37,30
2025-12-28 06:51:02,173452,사당노외 공영주차장(시),75,108
2025-12-28 06:51:02,173553,수서역북 공영주차장(시),186,375
2025-12-28 06:51:02,173646,신천유수지 공영주차장(시),36,156
2025-12-28 06:51:02,173752,복정역 공영주차장(시),43,319
2025-12-28 06:51:02,173828,남산한옥마을 공영주차장(시),2,14
2025-12-28 06:51:02,173831,도봉산 공영주차장(시),81,61
2025-12-28 06:51:02,173840,볕우물 공영주차장(시),90,6
2025-12-28 06:51:02,173867,천호역 공영주차장(시),544,887
2025-12-28 06:51:02,881056,목동노외 공영주차장(시),0,48
2025-12-28 06:51:02,1037932,구로디지털단지역 공영주차장(시),18,73
2025-12-28 06:51:02,1040225,논현로22길(시),37,60
2025-12-28 06:51:02,1051043,구파발역 공영주차장(시),270,129
2025-12-28 06:51:02,1163833,봉천복개3 공영주차장(시),33,0
2025-12-28 06:51:02,1167546,독산동 금천교 공영주차장(시),15,0
2025-12-28 06:51:02,1208601,청계2(북2) 공영주차장(시),4,0
2025-12-28 06:51:02,1210657,청계3(북1) 공영주차장(시),8,0
2025-12-28 06:51:02,1234305,가마산고가밑 공영주차장(시),17,0
2025-12-28 06:51:02,1235522,청계3(남) 공영주차장(시),0,1
2025-12-28 06:51:02,1235665,청계6(청평화) 공영주차장(시),3,0
2025-12-28 06:51:02,1236612,남대문 화물 공영주차장(시),0,1
2025-12-28 06:51:02,1247636,신설동 공영주차장(시),65,14
2025-12-28 06:51:02,1277144,영등포구청역 공영주차장(시),41,96
2025-12-28 06:51:02,1277145,잠실역 공영주차장(시),68,289
2025-12-28 06:51:02,1277146,장안2동 공영주차장(시),67,13
2025-12-28 06:51:02,1277157,해방촌노외 공영주차장(시),0,24
2025-12-28 06:51:02,1277160,당산노외 공영주차장(시),35,201
2025-12-28 06:51:02,1277163,명일파출소 공영주차장(시),8,3
2025-12-28 06:51:02,1366527,동작대교 공영주차장(시),66,22
2025-12-28 06:51:02,1366576,개화역 공영주차장(시),430,50
2025-12-28 06:51:02,1366590,신대방역 공영주차장(시),38,22
2025-12-28 06:51:02,1366593,구로디지털단지역(상) 공영주차장(시),10,21
2025-12-28 06:51:02,1366600,학여울 공영주차장(시),75,105
2025-12-28 06:51:02,1366602,일원터널 공영주차장(시),0,11
2025-12-28 06:51:02,1366624,창동역(서) 공영주차장(시),21,85
2025-12-28 06:51:02,1366903,석계역 공영주차장(시),18,52
2025-12-28 06:51:02,1367120,동구로 공영주차장(시),45,25
2025-12-28 06:51:02,1367264,적선동 주차장(시),5,23
2025-12-28 06:51:02,1367564,해군본부앞 공영주차장(시),9,0
2025-12-28 06:51:02,1367773,가산동 금천교 공영주차장(시),26,0
2025-12-28 06:51:02,1367792,당산고가밑 공영주차장(시),13,0
2025-12-28 06:51:02,1367804,을지로 공영주차장(시),33,0
2025-12-28 06:51:02,1368955,남산공원 소월로 관광버스전용 주차장(시),8,0
2025-12-28 06:51:02,1369476,탑골공원 관광버스전용 주차장(시),2,0
2025-12-28 06:51:02,1372454,대림노외 공영주차장(시),64,29
2025-12-28 06:51:02,1372873,도봉산역 공영주차장(시),87,271
2025-12-28 06:51:02,1384198,동대문 공영주차장(시),41,1051
2025-12-28 06:51:02,1386536,서울글로벌센터 공영주차장(시),5,39
2025-12-28 06:51:02,1404936,천왕역 공영주차장(시),18,309
2025-12-28 06:51:02,1424461,DDP북측 마장로 관광버스전용 주차장(시),1,0
2025-12-28 06:51:02,1425816,동국제강 공영주차장(시),5,8
2025-12-28 06:51:02,1427633,DDP동측(양쪽) 관광버스전용 주차장(시),5,0
2025-12-28 06:51:02,1430035,남대문 초입 관광버스전용 주차장(시),1,0
2025-12-28 06:51:02,1430042,남대문 시장 관광버스전용 주차장(시),2,0
2025-12-28 06:51:02,1437917,영남 공영주차장(시),133,437
2025-12-28 06:51:02,1451364,청계7가 공영주차장(시),15,0
2025-12-28 06:51:02,1451370,동순라길(종묘) 관광버스전용 주차장(시),4,0
2025-12-28 06:51:02,1451938,청계1(북) 공영주차장(시),8,0
2025-12-28 06:51:02,1452019,청계5(북1) 공영주차장(시),8,0
2025-12-28 06:51:02,1452024,청계5(동호로_북) 공영주차장(시),3,0
2025-12-28 06:51:02,1452025,청계3(창경궁로_북1) 공영주차장(시),4,0
2025-12-28 06:51:02,1452219,청계2(돈화문로) 공영주차장(시),0,1
2025-12-28 06:51:02,1452263,사직로3 관광버스 주차허용 구간(시),0,1
2025-12-28 06:51:02,1452264,창의문로 관광버스 주차허용 구간(시),0,1
2025-12-28 06:51:02,1452323,사직로1 관광버스 주차허용 구간(시),0,1
2025-12-28 06:51:02,1452337,관철동 공영주차장(시),2,0
2025-12-28 06:51:02,1452441,청계6(북) 공영주차장(시),4,0
2025-12-28 06:51:02,1452721,청계2(북1) 공영주차장(시),6,0
2025-12-28 06:51:02,1452740,창경궁로1 관광버스 주차허용 구간(시),0,1
2025-12-28 06:51:02,1452743,사직로2 관광버스 주차허용 구간(시),0,1
2025-12-28 06:51:02,1453742,당고개위 공영주차장(시),5,0
2025-12-28 06:51:02,1475224,성내역(잠실나루역) 공영주차장(시),19,0
2025-12-28 06:51:02,1477337,동작대교(위) 공영주차장(시),10,0
2025-12-28 06:51:02,1496216,압구정고가1 공영주차장(시),2,0
2025-12-28 06:51:02,1496233,동호대교(남) 공영주차장(시),15,0
2025-12-28 06:51:02,1496373,압구정고가2 공영주차장(시),3,0
2025-12-28 06:51:02,1499707,대림역2 공영주차장(시),19,0
2025-12-28 06:51:02,1499736,제방도로 공영주차장(시),0,1
2025-12-28 06:51:02,1504809,방화로 공영주차장(시),0,1
2025-12-28 06:51:02,1509662,청계5(동호로_남) 공영주차장(시),2,0
2025-12-28 06:51:02,1509853,청계3(창경궁로_남) 공영주차장(시),8,0
2025-12-28 06:51:02,1509989,성산로 관광버스 주차허용 구간(시),0,1
2025-12-28 06:51:02,1510016,청계5(남) 공영주차장(시),0,1
2025-12-28 06:51:02,1510063,청계5가 공영주차장(시),0,1
2025-12-28 06:51:02,1510350,청계6(신평화시장앞) 공영주차장(시),3,0
2025-12-28 06:51:02,1510496,청계6(동평화) 공영주차장(시),4,0
2025-12-28 06:51:02,1510632,청계5(방산동) 공영주차장(시),0,1
2025-12-28 06:51:02,1511346,남대문시장3번게이트 이륜차 주차장(시),0,1
2025-12-28 06:51:02,1511365,서울스퀘어빌딩앞 이륜차 전용주차장(시),0,1
2025-12-28 06:51:02,1511395,남대문시장2번게이트앞 이륜차 주차장(시),0,1
2025-12-28 06:51:02,1511592,소파길노상 공영주차장(시),0,1
2025-12-28 06:51:02,1511816,마른내길 공영주차장(시),17,0
2025-12-28 06:51:02,1511971,남산파출소 공영주차장(시),0,1
2025-12-28 06:51:02,1512095,남산공원 소파로 관광버스전용 주차장(시),11,0
2025-12-28 06:51:02,1512125,청계8가 공영주차장(시),9,0
2025-12-28 06:51:02,1512129,청계3(동호로) 공영주차장(시),1,0
2025-12-28 06:51:02,1512161,소파로케이블카앞 관광버스전용 주차장(시),1,0
2025-12-28 06:51:02,1540689,청계8가(남) 공영주차장(시),35,0
2025-12-28 06:51:02,1545252,문래1동 공영주차장(시),7,0
2025-12-28 06:51:02,1545259,영등포로터리 공영주차장(시),4,0
2025-12-28 06:51:02,1549662,장충단로(한남광장) 관광버스전용 주차장(시),3,0
2025-12-28 06:51:02,1551145,양평동(동) 공영주차장(시),0,1
2025-12-28 06:51:02,1561603,여의서로 공영주차장(시),39,0
2025-12-28 06:51:02,1562029,대림역 공영주차장(시),11,0
2025-12-28 06:51:02,1566690,남대문시장자유상가앞 이륜차 주차장(시),0,1
2025-12-28 06:51:02,1566861,남대문시장알파문구앞 이륜차 주차장(시),0,1
2025-12-28 06:51:02,1566863,남대문시장연세상가앞 이륜차 주차장(시),0,1
2025-12-28 06:51:02,1575315,남부여성발전센터 공영주차장(시),121,7
2025-12-28 06:51:02,1575751,신방화역 공영주차장(시),151,48
2025-12-28 06:51:02,1576126,진흥로 공영주차장(시),8,0
2025-12-28 06:51:02,1576208,온수역(남) 공영주차장(시),21,0
2025-12-28 06:51:02,1576313,옥수역 공영주차장(시),4,0
2025-12-28 06:51:02,1576347,돈화문로 공영주차장(시),18,0
2025-12-28 06:51:02,1576512,도봉로 15길 공영주차장(시),10,0
2025-12-28 06:51:02,1576530,원효대교 남단 공영주차장(시),9,0
2025-12-28 06:51:02,1576703,가양라이품 공영주차장(시),2,36
2025-12-28 06:51:02,1577094,마른내로 공영주차장(시),9,0
2025-12-28 06:51:02,1582612,창경궁로2 관광버스 주차허용 구간(시),0,1
2025-12-28 06:51:02,1582627,APM플레이스 앞 관광버스 주차허용 구간(시),0,1
2025-12-28 06:51:02,1582645,세종대로3 관광버스 승하차 허용 구간(시),0,1
2025-12-28 06:51:02,1582666,토정로 관광버스 주차허용 구간(시),0,1
2025-12-28 06:51:02,1582684,모래내로 관광버스 주차허용 구간(시),0,1
2025-12-28 06:51:02,1583447,청계8가(북) 공영주차장(시),24,0
2025-12-28 06:51:02,1583862,보라매상업 공영주차장(시),55,3
2025-12-28 06:51:02,1584724,세종대로1 관광버스 승하차 허용 구간(시),0,1
2025-12-28 06:51:02,1584731,세종대로2 관광버스 승하차 허용 구간(시),0,1
2025-12-28 06:51:02,1585237,영동6교밑 공영주차장(시),21,0
2025-12-28 06:51:02,1586294,배오개길 공영주차장(시),11,0
2025-12-28 06:51:02,1588341,신월4동 공영주차장(시),5,41
2025-12-28 06:51:02,1594991,삼각지고가밑 공영주차장(시),9,0
2025-12-28 06:51:02,1912211,남산소파길 공영주차장(시),0,1
2025-12-28 06:51:02,1913385,남산예장 관광버스전용 주차장(시),15,24
2025-12-28 06:51:02,1913393,장안1동 공영주차장(시),64,7
2025-12-28 06:51:02,1913415,면목유수지 공영주차장(시),0,567
2025-12-28 06:51:02,1913605,훈련원공원 앞 관광버스 전용 주차장(시),0,1
2025-12-28 06:51:02,1913613,DDP 유어스빌딩 앞 관광버스 주차허용 구간(시),0,1
2025-12-28 06:51:02,1913615,성촌공원 남측 관광버스 주차허용 구간(시),0,1
2025-12-28 06:51:02,1913619,성암로 관광버스 주차허용 구간(시),0,1
2025-12-28 06:51:02,1913626,이태원 입구 관광버스 승하차 허용 구간(시),0,1
2025-12-28 06:51:02,1913645,신세계면세점 명동점 앞 관광버스 승하차 허용 구간(시),0,1
2025-12-28 06:51:02,1915134,효자로 관광버스 주차허용 구간(시),0,1
2025-12-28 06:51:02,1915194,여의도공원 공영주차장(시),0,1
2025-12-28 06:51:02,2872802,유료주차장(시),0,19
2025-12-28 06:51:02,2904721,일원터널(시),0,11
2025-12-28 06:51:02,2909030,마장동 공영주차장(시),0,10
2025-12-28 06:51:02,2983079,난지중앙로노상공영주차장(시),0,1
2025-12-28 06:51:02,2988461,목동노외 공영주차장(시),0,48
2025-12-28 06:51:02,3009241,방화우체국(시),0,18
2025-12-28 06:51:02,3039787,화양동공영주차장(시),0,44
2025-12-28 06:51:02,3068926,반포한강공원  반포2주차장(시),0,315
2025-12-28 06:51:02,3077801,성균관 유림회관(시),0,40
2025-12-28 06:51:02,3187200,반포천 공영주차장(파미에)(시),38,1148
2025-12-28 06:51:02,3204473,중림종합복지센터 부설주차장(구_중림(제5))(시),0,95
2025-12-28 06:51:02,3204489,남산파출소공영주차장(시),0,13
2025-12-28 06:51:02,3210880,용산구 한강로2가 2-39(시),0,12
2025-12-28 06:51:02,3246229,삼성유료주차장(시),0,20
2025-12-28 06:51:02,3246676,서울암사동유적 주차장(시),0,108
2025-12-28 06:51:02,3246845,test(시),0,123
2025-12-28 06:51:02,3246959,중곡1동 공영주차장(시),76,56
2025-12-28 06:51:02,3247099,구로2동 소공원 공영주차장(시),0,104
2025-12-28 06:51:02,3247178,성북동길 공영주차장(시),0,26
2025-12-28 06:51:02,3247265,강남구 개포동 1-1(시),0,1
2025-12-28 06:51:02,3247850,강남구 개포동 1-1(시),0,1
2025-12-28 07:09:04,171721,세종로 공영주차장(시),130,1130
2025-12-28 07:09:04,171730,종묘주차장 공영주차장(시),401,916
2025-12-28 07:09:04,171900,훈련원공원 공영주차장(시),238,635
2025-12-28 07:09:04,172051,한강진역 공영주차장(시),28,146
2025-12-28 07:09:04,172065,용산주차빌딩 공영주차장(시),125,436
2025-12-28 07:09:04,172382,봉화산역(남) 공영주차장(시),0,85
2025-12-28 07:09:04,172605,우이동 공영주차장(시),0,82
2025-12-28 07:09:04,172844,마포유수지(시),170,333
2025-12-28 07:09:04,172935,웃우물 공영주차장(시),54,25
2025-12-28 07:09:04,172937,목동체비지 공영주차장(시),32,23
2025-12-28 07:09:04,172970,방화역(서) 공영주차장(시),45,24
2025-12-28 07:09:04,172971,방화역(동) 공영주차장(시),1990,0
2025-12-28 07:09:04,172979,개화산역 공영주차장(시),238,83
2025-12-28 07:09:04,173005,가양3동 공영주차장(시),164,0
2025-12-28 07:09:04,173047,가양역 공영주차장(시),41,38
2025-12-28 07:09:04,173424,일원역 공영주차장(시),43,24
2025-12-28 07:09:04,173452,사당노외 공영주차장(시),74,109
2025-12-28 07:09:04,173553,수서역북 공영주차장(시),188,373
2025-12-28 07:09:04,173646,신천유수지 공영주차장(시),35,157
2025-12-28 07:09:04,173752,복정역 공영주차장(시),42,320
2025-12-28 07:09:04,173828,남산한옥마을 공영주차장(시),2,14
2025-12-28 07:09:04,173831,도봉산 공영주차장(시),85,57
2025-12-28 07:09:04,173840,볕우물 공영주차장(시),90,6
2025-12-28 07:09:04,173867,천호역 공영주차장(시),544,887
2025-12-28 07:09:04,881056,목동노외 공영주차장(시),0,48
2025-12-28 07:09:04,1037932,구로디지털단지역 공영주차장(시),17,74
2025-12-28 07:09:04,1040225,논현로22길(시),37,60
2025-12-28 07:09:04,1051043,구파발역 공영주차장(시),273,126
2025-12-28 07:09:04,1163833,봉천복개3 공영주차장(시),33,0
2025-12-28 07:09:04,1167546,독산동 금천교 공영주차장(시),15,0
2025-12-28 07:09:04,1208601,청계2(북2) 공영주차장(시),4,0
2025-12-28 07:09:04,1210657,청계3(북1) 공영주차장(시),8,0
2025-12-28 07:09:04,1234305,가마산고가밑 공영주차장(시),17,0
2025-12-28 07:09:04,1235522,청계3(남) 공영주차장(시),0,1
2025-12-28 07:09:04,1235665,청계6(청평화) 공영주차장(시),3,0
2025-12-28 07:09:04,1236612,남대문 화물 공영주차장(시),0,1
2025-12-28 07:09:04,1247636,신설동 공영주차장(시),70,9
2025-12-28 07:09:04,1277144,영등포구청역 공영주차장(시),40,97
2025-12-28 07:09:04,1277145,잠실역 공영주차장(시),68,289
2025-12-28 07:09:04,1277146,장안2동 공영주차장(시),66,14
2025-12-28 07:09:04,1277157,해방촌노외 공영주차장(시),0,24
2025-12-28 07:09:04,1277160,당산노외 공영주차장(시),35,201
2025-12-28 07:09:04,1277163,명일파출소 공영주차장(시),8,3
2025-12-28 07:09:04,1366527,동작대교 공영주차장(시),77,11
2025-12-28 07:09:04,1366576,개화역 공영주차장(시),434,46
2025-12-28 07:09:04,1366590,신대방역 공영주차장(시),38,22
2025-12-28 07:09:04,1366593,구로디지털단지역(상) 공영주차장(시),10,21
2025-12-28 07:09:04,1366600,학여울 공영주차장(시),75,105
2025-12-28 07:09:04,1366602,일원터널 공영주차장(시),0,11
2025-12-28 07:09:04,1366624,창동역(서) 공영주차장(시),21,85
2025-12-28 07:09:04,1366903,석계역 공영주차장(시),18,52
2025-12-28 07:09:04,1367120,동구로 공영주차장(시),45,25
2025-12-28 07:09:04,1367264,적선동 주차장(시),5,23
2025-12-28 07:09:04,1367564,해군본부앞 공영주차장(시),9,0
2025-12-28 07:09:04,1367773,가산동 금천교 공영주차장(시),26,0
2025-12-28 07:09:04,1367792,당산고가밑 공영주차장(시),13,0
2025-12-28 07:09:04,1367804,을지로 공영주차장(시),35,0
2025-12-28 07:09:04,1368955,남산공원 소월로 관광버스전용 주차장(시),8,0
2025-12-28 07:09:04,1369476,탑골공원 관광버스전용 주차장(시),2,0
2025-12-28 07:09:04,1372454,대림노외 공영주차장(시),64,29
2025-12-28 07:09:04,1372873,도봉산역 공영주차장(시),87,271
2025-12-28 07:09:04,1384198,동대문 공영주차장(시),42,1050
2025-12-28 07:09:04,1386536,서울글로벌센터 공영주차장(시),5,39
2025-12-28 07:09:04,1404936,천왕역 공영주차장(시),20,307
2025-12-28 07:09:04,1424461,DDP북측 마장로 관광버스전용 주차장(시),1,0
2025-12-28 07:09:04,1425816,동국제강 공영주차장(시),5,8
2025-12-28 07:09:04,1427633,DDP동측(양쪽) 관광버스전용 주차장(시),5,0
2025-12-28 07:09:04,1430035,남대문 초입 관광버스전용 주차장(시),1,0
2025-12-28 07:09:04,1430042,남대문 시장 관광버스전용 주차장(시),2,0
2025-12-28 07:09:04,1437917,영남 공영주차장(시),133,437
2025-12-28 07:09:04,1451364,청계7가 공영주차장(시),15,0
2025-12-28 07:09:04,1451370,동순라길(종묘) 관광버스전용 주차장(시),4,0
2025-12-28 07:09:04,1451938,청계1(북) 공영주차장(시),8,0
2025-12-28 07:09:04,1452019,청계5(북1) 공영주차장(시),8,0
2025-12-28 07:09:04,1452024,청계5(동호로_북) 공영주차장(시),3,0
2025-12-28 07:09:04,1452025,청계3(창경궁로_북1) 공영주차장(시),4,0
2025-12-28 07:09:04,1452219,청계2(돈화문로) 공영주차장(시),0,1
2025-12-28 07:09:04,1452263,사직로3 관광버스 주차허용 구간(시),0,1
2025-12-28 07:09:04,1452264,창의문로 관광버스 주차허용 구간(시),0,1
2025-12-28 07:09:04,1452323,사직로1 관광버스 주차허용 구간(시),0,1
2025-12-28 07:09:04,1452337,관철동 공영주차장(시),2,0
2025-12-28 07:09:04,1452441,청계6(북) 공영주차장(시),4,0
2025-12-28 07:09:04,1452721,청계2(북1) 공영주차장(시),6,0
2025-12-28 07:09:04,1452740,창경궁로1 관광버스 주차허용 구간(시),0,1
2025-12-28 07:09:04,1452743,사직로2 관광버스 주차허용 구간(시),0,1
2025-12-28 07:09:04,1453742,당고개위 공영주차장(시),6,0
2025-12-28 07:09:04,1475224,성내역(잠실나루역) 공영주차장(시),19,0
2025-12-28 07:09:04,1477337,동작대교(위) 공영주차장(시),10,0
2025-12-28 07:09:04,1496216,압구정고가1 공영주차장(시),2,0
2025-12-28 07:09:04,1496233,동호대교(남) 공영주차장(시),15,0
2025-12-28 07:09:04,1496373,압구정고가2 공영주차장(시),3,0
2025-12-28 07:09:04,1499707,대림역2 공영주차장(시),19,0
2025-12-28 07:09:04,1499736,제방도로 공영주차장(시),0,1
2025-12-28 07:09:04,1504809,방화로 공영주차장(시),0,1
2025-12-28 07:09:04,1509662,청계5(동호로_남) 공영주차장(시),2,0
2025-12-28 07:09:04,1509853,청계3(창경궁로_남) 공영주차장(시),8,0
2025-12-28 07:09:04,1509989,성산로 관광버스 주차허용 구간(시),0,1
2025-12-28 07:09:04,1510016,청계5(남) 공영주차장(시),0,1
2025-12-28 07:09:04,1510063,청계5가 공영주차장(시),0,1
2025-12-28 07:09:04,1510350,청계6(신평화시장앞) 공영주차장(시),3,0
2025-12-28 07:09:04,1510496,청계6(동평화) 공영주차장(시),4,0
2025-12-28 07:09:04,1510632,청계5(방산동) 공영주차장(시),0,1
2025-12-28 07:09:04,1511346,남대문시장3번게이트 이륜차 주차장(시),0,1
2025-12-28 07:09:04,1511365,서울스퀘어빌딩앞 이륜차 전용주차장(시),0,1
2025-12-28 07:09:04,1511395,남대문시장2번게이트앞 이륜차 주차장(시),0,1
2025-12-28 07:09:04,1511592,소파길노상 공영주차장(시),0,1
2025-12-28 07:09:04,1511816,마른내길 공영주차장(시),17,0
2025-12-28 07:09:04,1511971,남산파출소 공영주차장(시),0,1
2025-12-28 07:09:04,1512095,남산공원 소파로 관광버스전용 주차장(시),11,0
2025-12-28 07:09:04,1512125,청계8가 공영주차장(시),9,0
2025-12-28 07:09:04,1512129,청계3(동호로) 공영주차장(시),1,0
2025-12-28 07:09:04,1512161,소파로케이블카앞 관광버스전용 주차장(시),1,0
2025-12-28 07:09:04,1540689,청계8가(남) 공영주차장(시),35,0
2025-12-28 07:09:04,1545252,문래1동 공영주차장(시),7,0
2025-12-28 07:09:04,1545259,영등포로터리 공영주차장(시),4,0
2025-12-28 07:09:04,1549662,장충단로(한남광장) 관광버스전용 주차장(시),3,0
2025-12-28 07:09:04,1551145,양평동(동) 공영주차장(시),0,1
2025-12-28 07:09:04,1561603,여의서로 공영주차장(시),39,0
2025-12-28 07:09:04,1562029,대림역 공영주차장(시),11,0
2025-12-28 07:09:04,1566690,남대문시장자유상가앞 이륜차 주차장(시),0,1
2025-12-28 07:09:04,1566861,남대문시장알파문구앞 이륜차 주차장(시),0,1
2025-12-28 07:09:04,1566863,남대문시장연세상가앞 이륜차 주차장(시),0,1
2025-12-28 07:09:04,1575315,남부여성발전센터 공영주차장(시),121,7
2025-12-28 07:09:04,1575751,신방화역 공영주차장(시),151,48
2025-12-28 07:09:04,1576126,진흥로 공영주차장(시),8,0
2025-12-28 07:09:04,1576208,온수역(남) 공영주차장(시),22,0
2025-12-28 07:09:04,1576313,옥수역 공영주차장(시),0,1
2025-12-28 07:09:04,1576347,돈화문로 공영주차장(시),22,0
2025-12-28 07:09:04,1576512,도봉로 15길 공영주차장(시),10,0
2025-12-28 07:09:04,1576530,원효대교 남단 공영주차장(시),9,0
2025-12-28 07:09:04,1576703,가양라이품 공영주차장(시),2,36
2025-12-28 07:09:04,1577094,마른내로 공영주차장(시),9,0
2025-12-28 07:09:04,1582612,창경궁로2 관광버스 주차허용 구간(시),0,1
2025-12-28 07:09:04,1582627,APM플레이스 앞 관광버스 주차허용 구간(시),0,1
2025-12-28 07:09:04,1582645,세종대로3 관광버스 승하차 허용 구간(시),0,1
2025-12-28 07:09:04,1582666,토정로 관광버스 주차허용 구간(시),0,1
2025-12-28 07:09:04,1582684,모래내로 관광버스 주차허용 구간(시),0,1
2025-12-28 07:09:04,1583447,청계8가(북) 공영주차장(시),24,0
2025-12-28 07:09:04,1583862,보라매상업 공영주차장(시),57,1
2025-12-28 07:09:04,1584724,세종대로1 관광버스 승하차 허용 구간(시),0,1
2025-12-28 07:09:04,1584731,세종대로2 관광버스 승하차 허용 구간(시),0,1
2025-12-28 07:09:04,1585237,영동6교밑 공영주차장(시),21,0
2025-12-28 07:09:04,1586294,배오개길 공영주차장(시),11,0
2025-12-28 07:09:04,1588341,신월4동 공영주차장(시),5,41
2025-12-28 07:09:04,1594991,삼각지고가밑 공영주차장(시),9,0
2025-12-28 07:09:04,1912211,남산소파길 공영주차장(시),0,1
2025-12-28 07:09:04,1913385,남산예장 관광버스전용 주차장(시),13,26
2025-12-28 07:09:04,1913393,장안1동 공영주차장(시),64,7
2025-12-28 07:09:04,1913415,면목유수지 공영주차장(시),0,567
2025-12-28 07:09:04,1913605,훈련원공원 앞 관광버스 전용 주차장(시),0,1
2025-12-28 07:09:04,1913613,DDP 유어스빌딩 앞 관광버스 주차허용 구간(시),0,1
2025-12-28 07:09:04,1913615,성촌공원 남측 관광버스 주차허용 구간(시),0,1
2025-12-28 07:09:04,1913619,성암로 관광버스 주차허용 구간(시),0,1
2025-12-28 07:09:04,1913626,이태원 입구 관광버스 승하차 허용 구간(시),0,1
2025-12-28 07:09:04,1913645,신세계면세점 명동점 앞 관광버스 승하차 허용 구간(시),0,1
2025-12-28 07:09:04,1915134,효자로 관광버스 주차허용 구간(시),0,1
2025-12-28 07:09:04,1915194,여의도공원 공영주차장(시),0,1
2025-12-28 07:09:04,2872802,유료주차장(시),0,19
2025-12-28 07:09:04,2904721,일원터널(시),0,11
2025-12-28 07:09:04,2909030,마장동 공영주차장(시),0,10
2025-12-28 07:09:04,2983079,난지중앙로노상공영주차장(시),0,1
2025-12-28 07:09:04,2988461,목동노외 공영주차장(시),0,48
2025-12-28 07:09:04,3009241,방화우체국(시),0,18
2025-12-28 07:09:04,3039787,화양동공영주차장(시),0,44
2025-12-28 07:09:04,3068926,반포한강공원  반포2주차장(시),0,315
2025-12-28 07:09:04,3077801,성균관 유림회관(시),0,40
2025-12-28 07:09:04,3187200,반포천 공영주차장(파미에)(시),39,1147
2025-12-28 07:09:04,3204473,중림종합복지센터 부설주차장(구_중림(제5))(시),0,95
2025-12-28 07:09:04,3204489,남산파출소공영주차장(시),0,13
2025-12-28 07:09:04,3210880,용산구 한강로2가 2-39(시),0,12
2025-12-28 07:09:04,3246229,삼성유료주차장(시),0,20
2025-12-28 07:09:04,3246676,서울암사동유적 주차장(시),0,108
2025-12-28 07:09:04,3246845,test(시),0,123
2025-12-28 07:09:04,3246959,중곡1동 공영주차장(시),75,57
2025-12-28 07:09:04,3247099,구로2동 소공원 공영주차장(시),0,104
2025-12-28 07:09:04,3247178,성북동길 공영주차장(시),0,26
2025-12-28 07:09:04,3247265,강남구 개포동 1-1(시),0,1
2025-12-28 07:09:04,3247850,강남구 개포동 1-1(시),0,1
2025-12-28 07:31:50,171721,세종로 공영주차장(시),130,1130
2025-12-28 07:31:50,171730,종묘주차장 공영주차장(시),400,917
2025-12-28 07:31:50,171900,훈련원공원 공영주차장(시),238,635
2025-12-28 07:31:50,172051,한강진역 공영주차장(시),30,144
2025-12-28 07:31:50,172065,용산주차빌딩 공영주차장(시),124,437
2025-12-28 07:31:50,172382,봉화산역(남) 공영주차장(시),0,85
